11.88739	59.89482	11.23227	67.01475
11.90223	59.10645	11.24554	66.14143
11.91708	57.5297	11.25881	64.38557
11.93193	58.31808	11.27207	65.27654
11.94677	58.31808	11.28533	65.2852
11.96162	59.10645	11.29859	66.17653
11.97646	55.16459	11.31185	61.77136
11.99131	59.89482	11.32511	67.07699
12.00616	58.31808	11.33837	65.31984
12.021	58.31808	11.35162	65.32849
12.03585	59.10645	11.36487	66.22041
12.0507	58.31808	11.37812	65.34581
12.06554	58.31808	11.39137	65.35447
12.08039	59.10645	11.40462	66.24673
12.09523	58.31808	11.41786	65.37178
12.11008	59.89482	11.43111	67.14813
12.12493	60.68319	11.44435	68.04098
12.13977	59.10645	11.45759	66.28184
12.15462	59.89482	11.47083	67.1748
12.16947	57.5297	11.48406	64.53076
12.18431	59.89482	11.4973	67.19259
12.19916	59.10645	11.51053	66.31693
12.21401	59.89482	11.52376	67.21037
12.22885	60.68319	11.53699	68.10404
12.2437	60.68319	11.55022	68.11305
12.25854	60.68319	11.56345	68.12206
12.27339	57.5297	11.57667	64.59055
12.28824	58.31808	11.58989	65.48434
12.30308	57.5297	11.60311	64.60763
12.31793	59.89482	11.61633	67.27262
12.33277	60.68319	11.62955	68.16711
12.34762	59.89482	11.64276	67.2904
12.36247	58.31808	11.65598	65.52763
12.37731	61.47156	11.66919	69.08009
12.39216	59.10645	11.6824	66.43101
12.40701	58.31808	11.69561	65.5536
12.42185	57.5297	11.70882	64.67596
12.4367	58.31808	11.72202	65.57092
12.45155	59.89482	11.73522	67.35265
12.46639	58.31808	11.74842	65.58823
12.48124	59.89482	11.76162	67.37043
12.49608	58.31808	11.77482	65.60555
12.51093	59.10645	11.78802	66.50121
12.52578	59.10645	11.80121	66.50999
12.54062	61.47156	11.81441	69.18047
12.55547	59.10645	11.8276	66.52754
12.57031	60.68319	11.84079	68.31125
12.58516	57.5297	11.85397	64.76991
12.60001	58.31808	11.86716	65.66616
12.61485	60.68319	11.88034	68.33828
12.6297	59.89482	11.89353	67.45935
12.64455	59.89482	11.90671	67.46824
12.65939	59.89482	11.91989	67.47714
12.67424	61.47156	11.93306	69.26261
12.68909	59.10645	11.94624	66.60651
12.70393	58.31808	11.95941	65.72676
12.71878	60.68319	11.97258	68.40135
12.73362	59.10645	11.98575	66.63284
12.74847	59.10645	11.99892	66.64161
12.76332	59.89482	12.01209	67.53938
12.77816	58.31808	12.02525	65.77005
12.79301	57.5297	12.03842	64.88948
12.80786	59.89482	12.05158	67.56606
12.8227	61.47156	12.06474	69.35387
12.83755	59.10645	12.0779	66.69426
12.85239	59.10645	12.09105	66.70304
12.86724	57.5297	12.10421	64.93219
12.88209	59.10645	12.11736	66.72059
12.89693	59.10645	12.13051	66.72936
12.91178	58.31808	12.14366	65.84798
12.92663	59.10645	12.15681	66.74691
12.94147	61.47156	12.16995	69.42688
12.95632	62.25993	12.1831	70.32652
12.97116	60.68319	12.19624	68.5545
12.98601	60.68319	12.20938	68.56351
13.00086	59.89482	12.22252	67.68166
13.0157	59.10645	12.23566	66.79956
13.03055	59.89482	12.2488	67.69944
13.0454	62.25993	12.26193	70.38198
13.06024	60.68319	12.27506	68.60856
13.07509	59.89482	12.28819	67.72612
13.08993	59.10645	12.30132	66.84344
13.10478	59.89482	12.31445	67.7439
13.11963	58.31808	12.32757	65.96919
13.13447	59.10645	12.3407	66.86977
13.14932	58.31808	12.35382	65.9865
13.16417	59.89482	12.36694	67.77947
13.17901	61.47156	12.38006	69.5729
13.19386	60.68319	12.39317	68.68964
13.2087	59.10645	12.40629	66.91364
13.22355	60.68319	12.4194	68.70766
13.2384	59.10645	12.43251	66.93119
13.25324	62.25993	12.44562	70.51139
13.26809	60.68319	12.45873	68.73469
13.28294	60.68319	12.47184	68.7437
13.29778	58.31808	12.48494	66.07309
13.31263	59.89482	12.49804	67.86839
13.32747	60.68319	12.51114	68.77072
13.34232	59.10645	12.52424	66.99262
13.35717	60.68319	12.53734	68.78874
13.35717	59.10645	12.53734	67.00139
13.38686	58.31808	12.56353	66.12503
13.41655	55.95296	12.58972	63.45992
13.44624	57.5297	12.61589	65.26529
13.47594	57.5297	12.64206	65.28237
13.50563	59.89482	12.66823	67.98399
13.53532	59.89482	12.69438	68.00177
13.56501	59.10645	12.72053	67.12424
13.59471	58.31808	12.74667	66.24625
13.6244	58.31808	12.77281	66.26356
13.65409	59.10645	12.79894	67.17689
13.68378	60.68319	12.82506	68.98694
13.71348	60.68319	12.85117	69.00496
13.74317	60.68319	12.87728	69.02298
13.77286	61.47156	12.90338	69.93795
13.80255	60.68319	12.92948	69.05902
13.83225	60.68319	12.95557	69.07704
13.86194	59.89482	12.98165	68.1974
13.89163	59.89482	13.00772	68.21518
13.92132	59.89482	13.03379	68.23297
13.95102	60.68319	13.05985	69.14911
13.98071	60.68319	13.0859	69.16713
14.0104	59.89482	13.11195	68.28632
14.04009	60.68319	13.13799	69.20316
14.06979	60.68319	13.16402	69.22118
14.09948	59.89482	13.19005	68.33967
14.12917	59.10645	13.21607	67.4577
14.15886	58.31808	13.24208	66.57525
14.18856	61.47156	13.26809	70.19348
14.21825	60.68319	13.29409	69.31127
14.24794	59.89482	13.32008	68.4286
14.27763	57.5297	13.34607	65.74358
14.30733	59.10645	13.37205	67.563
14.33702	59.89482	13.39802	68.48195
14.36671	59.89482	13.42399	68.49973
14.3964	61.47156	13.44995	70.32125
14.4261	61.47156	13.4759	70.3395
14.45579	59.10645	13.50184	67.65075
14.48548	60.68319	13.52778	69.47344
14.51518	59.89482	13.55372	68.58865
14.54487	59.10645	13.57964	67.7034
14.57456	58.31808	13.60556	66.81768
14.60425	59.10645	13.63147	67.7385
14.63395	60.68319	13.65738	69.56353
14.66364	58.31808	13.68328	66.86963
14.69333	60.68319	13.70917	69.59957
14.72302	59.89482	13.73505	68.71314
14.75271	61.47156	13.76093	70.54028
14.78241	56.74133	13.7868	65.12907
14.8121	60.68319	13.81267	69.67164
14.84179	59.89482	13.83853	68.78428
14.87148	59.10645	13.86438	67.89645
14.90118	59.89482	13.89022	68.81985
14.93087	59.89482	13.91606	68.83763
14.96056	59.89482	13.94189	68.85542
14.99025	59.10645	13.96772	67.96665
15.01995	61.47156	13.99354	70.70455
15.04964	59.89482	14.01935	68.90877
15.07933	59.89482	14.04516	68.92656
15.10902	61.47156	14.07095	70.75931
15.13872	59.10645	14.09674	68.0544
15.16841	59.10645	14.12253	68.07195
15.1981	60.68319	14.14831	69.90588
15.22779	60.68319	14.17408	69.9239
15.25749	63.0483	14.19985	72.66789
15.28718	62.25993	14.2256	71.77772
15.31687	60.68319	14.25136	69.97795
15.34656	62.25993	14.2771	71.81469
15.37626	61.47156	14.30284	70.92358
15.40595	61.47156	14.32857	70.94184
15.43564	59.89482	14.3543	69.13997
15.46533	61.47156	14.38002	70.97834
15.49503	61.47156	14.40573	70.99659
15.52472	61.47156	14.43144	71.01485
15.55441	61.47156	14.45713	71.0331
15.5841	60.68319	14.48283	70.14012
15.6138	59.89482	14.50851	69.24667
15.64349	60.68319	14.53419	70.17615
15.67318	58.31808	14.55986	67.45837
15.70287	63.0483	14.58553	72.9487
15.73257	63.0483	14.61119	72.96742
15.76226	63.0483	14.63684	72.98614
15.79195	61.47156	14.66249	71.17912
15.82165	60.68319	14.68813	70.28427
15.85134	61.47156	14.71376	71.21562
15.88103	60.68319	14.73939	70.3203
15.91072	62.25993	14.76501	72.16593
15.94041	63.0483	14.79062	73.09846
15.97011	60.68319	14.81623	70.37436
15.9998	63.0483	14.84183	73.1359
16.02949	59.89482	14.86742	69.49565
16.05918	62.25993	14.89301	72.25837
16.08888	59.89482	14.91859	69.53122
16.11857	61.47156	14.94416	71.37989
16.14826	59.89482	14.96973	69.56679
16.17795	60.68319	14.99529	70.50049
16.20765	61.47156	15.02085	71.43465
16.23734	62.25993	15.04639	72.36928
16.26703	62.25993	15.07194	72.38777
16.29672	59.10645	15.09747	68.73886
16.32642	59.10645	15.123	68.75641
16.32642	59.89482	15.123	69.67349
16.35611	60.68319	15.14852	70.6086
16.3858	62.25993	15.17404	72.46172
16.41549	64.62504	15.19955	75.23356
16.44519	60.68319	15.22505	70.66265
16.47488	62.25993	15.25054	72.51718
16.50457	63.0483	15.27603	73.45415
16.53426	61.47156	15.30151	71.63543
16.56396	61.47156	15.32699	71.65368
16.59365	59.89482	15.35246	69.83355
16.62334	62.25993	15.37793	72.60961
16.65303	62.25993	15.40338	72.6281
16.68273	60.68319	15.42883	70.8068
16.71242	60.68319	15.45428	70.82482
16.74211	60.68319	15.47972	70.84284
16.7718	61.47156	15.50515	71.78145
16.8015	60.68319	15.53057	70.87887
16.83119	60.68319	15.55599	70.89689
16.86088	63.0483	15.5814	73.6788
16.89057	61.47156	15.6068	71.85446
16.92027	60.68319	15.6322	70.95094
16.94996	63.0483	15.6576	73.73496
16.97965	62.25993	15.68298	72.83145
17.00935	63.0483	15.70836	73.7724
17.03904	61.47156	15.73373	71.94572
17.06873	60.68319	15.7591	71.04104
17.09842	59.89482	15.78446	70.13588
17.12811	60.68319	15.80981	71.07707
17.15781	61.47156	15.83516	72.01873
17.1875	62.25993	15.8605	72.96085
17.21719	62.25993	15.88584	72.97934
17.24688	59.89482	15.91116	70.22481
17.27658	62.25993	15.93649	73.01631
17.30627	63.0483	15.9618	73.95961
17.33596	62.25993	15.98711	73.05329
17.36565	61.47156	16.01241	72.1465
17.39535	63.83667	16.03771	74.94128
17.42504	62.25993	16.063	73.10875
17.45473	64.62504	16.08828	75.90517
17.48443	62.25993	16.11356	73.14572
17.51412	61.47156	16.13883	72.23776
17.54381	62.25993	16.16409	73.18269
17.5735	62.25993	16.18935	73.20118
17.6032	61.47156	16.2146	72.29252
17.63289	59.89482	16.23985	70.456
17.66258	62.25993	16.26508	73.25664
17.69227	62.25993	16.29032	73.27512
17.72196	63.0483	16.31554	74.2217
17.75166	61.47156	16.34076	72.38378
17.78135	62.25993	16.36598	73.33058
17.81104	62.25993	16.39118	73.34907
17.84073	59.89482	16.41638	70.58049
17.87043	62.25993	16.44157	73.38604
17.90012	61.47156	16.46676	72.47504
17.92981	61.47156	16.49194	72.49329
17.9595	62.25993	16.51712	73.4415
17.9892	61.47156	16.54229	72.5298
18.01889	62.25993	16.56745	73.47848
18.04858	59.89482	16.59261	70.70498
18.07827	63.0483	16.61776	74.44634
18.10797	63.0483	16.6429	74.46507
18.13766	60.68319	16.66804	71.6897
18.16735	59.89482	16.69317	70.77612
18.19704	64.62504	16.71829	76.38489
18.22674	60.68319	16.74341	71.74375
18.25643	60.68319	16.76852	71.76177
18.28612	64.62504	16.79363	76.44246
18.31581	63.83667	16.81872	75.52888
18.34551	61.47156	16.84382	72.74883
18.3752	63.83667	16.8689	75.56679
18.40489	61.47156	16.89398	72.78533
18.43458	64.62504	16.91906	76.5384
18.46428	62.25993	16.94413	73.75577
18.49397	61.47156	16.96919	72.84009
18.52366	61.47156	16.99424	72.85834
18.55335	63.0483	17.01929	74.74587
18.58305	63.0483	17.04433	74.76459
18.61274	63.0483	17.06937	74.78331
18.64243	63.0483	17.0944	74.80204
18.67212	63.83667	17.11942	75.75633
18.70182	61.47156	17.14444	72.96786
18.73151	61.47156	17.16945	72.98611
18.7612	61.47156	17.19446	73.00436
18.7909	63.0483	17.21946	74.89564
18.82059	62.25993	17.24445	73.97761
18.85028	64.62504	17.26944	76.80704
18.87997	62.25993	17.29441	74.01459
18.90966	64.62504	17.31939	76.84542
18.93936	61.47156	17.34436	73.11388
18.96905	63.0483	17.36932	75.00796
18.99874	63.83667	17.39427	75.96484
19.02843	63.83667	17.41922	75.98379
19.05813	63.83667	17.44416	76.00274
19.08782	63.0483	17.4691	75.08285
19.11751	62.25993	17.49403	74.16248
19.1472	62.25993	17.51895	74.18096
19.1769	64.62504	17.54387	77.01812
19.20659	61.47156	17.56878	73.27815
19.23628	62.25993	17.59369	74.23643
19.26597	60.68319	17.61859	72.3744
19.29567	64.62504	17.64348	77.09487
19.29567	63.0483	17.64348	75.21389
19.32536	61.47156	17.66837	73.35116
19.35505	63.0483	17.69325	75.25133
19.38475	65.41341	17.71813	78.09364
19.41444	64.62504	17.74299	77.17163
19.44413	63.0483	17.76785	75.30749
19.47382	62.25993	17.79271	74.38432
19.50351	62.25993	17.81756	74.4028
19.53321	62.25993	17.8424	74.42129
19.5629	62.25993	17.86724	74.43978
19.59259	61.47156	17.89207	73.51543
19.62228	63.83667	17.9169	76.36288
19.65198	65.41341	17.94171	78.26844
19.68167	63.83667	17.96653	76.40079
19.71136	63.0483	17.99133	75.47598
19.74105	60.68319	18.01613	72.66269
19.77075	63.0483	18.04093	75.51342
19.80044	60.68319	18.06572	72.69873
19.83013	66.99015	18.0905	80.27439
19.85983	63.0483	18.11528	75.56958
19.88952	64.62504	18.14004	77.47865
19.91921	64.62504	18.16481	77.49784
19.9489	63.0483	18.18956	75.62574
19.9786	61.47156	18.21432	73.75271
20.00829	65.41341	18.23906	78.50152
20.03798	63.0483	18.2638	75.68191
20.06767	61.47156	18.28853	73.80747
20.09736	63.0483	18.31326	75.71935
20.12706	63.0483	18.33798	75.73807
20.15675	63.83667	18.36269	76.70407
20.18644	64.62504	18.3874	77.67054
20.21613	62.25993	18.4121	74.84648
20.24583	63.0483	18.4368	75.81295
20.27552	61.47156	18.46149	73.93524
20.30521	63.0483	18.48618	75.85039
20.33491	64.62504	18.51085	77.76648
20.3646	62.25993	18.53552	74.93891
